Gene,Mean Difference in -log(BH)
TOP3B,-0.7241589630474792
TOR1A,-0.7511245830492573
TP53,-0.6184563035229055
TP53COR1,-0.7241589630474792
TP53RK,-0.83370462769801
TP73,-0.7241589630474792
TPH1,-0.7511245830492573
TPMT,-0.2837856208584333
TPO,-0.7241589630474792
TPP1,-0.600880662648489
TPP2,-0.21132595518782496
TPRKB,-0.83370462769801
TPT1P13,-0.2585546164033702
TRAF1,-0.2585546164033702
TRAM2-AS1,-0.7241589630474792
TRAPPC9,-0.7241589630474792
TRBV20OR9-2,-0.09951478429082447
TRC-GCA17-1,-0.7241589630474792
TRC-GCA9-4,-0.7241589630474792
TRE-CTC12-1,-0.7241589630474792
TRERF1,-0.600880662648489
TREX1,-0.2795123796036034
TRIM21,-0.15956775031506082
TRIM26,-0.600880662648489
TRIP10,-0.024538863437767216
TRIP11,-0.2616585861011098
TRIP4,-0.600880662648489
TRMO,-0.2585546164033702
TRNF,-0.7871398346881058
TRNH,-0.7871398346881058
TRNK,-0.600880662648489
TRNL1,-0.600880662648489
TRNQ,-0.7871398346881058
TRNS1,-0.600880662648489
TRNS2,-0.7871398346881058
TRNW,-0.7871398346881058
TROVE2,-0.21132595518782496
TRPA1,-0.3976695832296136
TRPC4,-0.600880662648489
TRPM3,-0.7241589630474792
TRPM4,-0.2616585861011098
TRPM7,-0.6313298223058947
TRPS1,-0.600880662648489
TRS-AGA2-6,-0.7241589630474792
TSC1,-0.2616585861011098
TSC2,-0.2616585861011098
TSFM,-0.600880662648489
TSG1,-0.7241589630474792
TSHR,-0.7241589630474792
TSHZ2,-0.7241589630474792
TSPAN15,0.0563220956567818
TSPAN9,-0.7241589630474792
TSPO,-0.600880662648489
TTBK2,-0.600880662648489
TTC28-AS1,-0.7241589630474792
TTLL12,-0.600880662648489
TTN,-0.5881860122576066
TTPA,-0.31832085832836376
TTR,-0.7241589630474792
TUBA8,-0.2585546164033702
TUBAP,-0.7241589630474792
TUBB1,-0.6095586026516038
TUBB3,-0.600880662648489
TWISTNB,-0.7241589630474792
TWNK,-0.600880662648489
TXN,-0.2256085424826999
TXN2,-0.2585546164033702
TXNRD1,-0.7511245830492573
TYK2,-0.23342320778390122
TYMP,-0.35322613379276624
TYMS,-0.07073352053724387
TYRP1,-0.35322613379276624
UACA,-0.600880662648489
UBAC1,-0.024538863437767216
UBAC2,-0.5830965810349039
UBAP1,-0.7241589630474792
UBD,-0.7241589630474792
UBE2Q2,-0.7241589630474792
UBE2T,-0.2585546164033702
UBR1,-0.2616585861011098
UCP1,-0.600880662648489
UCP3,-0.7186984253567977
UFD1,-0.21132595518782496
UGGT2,-0.7241589630474792
UGT1A1,-0.21132595518782496
UGT2B7,-0.600880662648489
UGT8,-0.35322613379276624
UHRF1,-0.7241589630474792
UMAD1,-0.7241589630474792
UNC13C,-0.600880662648489
UNC13D,-0.3034492896799361
UNC5C,-0.7241589630474792
UNQ6494,-0.7241589630474792
UPK3A,-0.600880662648489
UROS,-0.2616585861011098
USB1,-0.024538863437767216
USP12,-0.2585546164033702
USP18,-0.21132595518782496
USP29,-0.7241589630474792
USP8,-0.2616585861011098
UST,-0.7241589630474792
UTP20,-0.600880662648489
UTS2B,-0.7241589630474792
VAC14,-0.600880662648489
VANGL1,-0.7241589630474792
VCAM1,-0.11378164600453868
VCP,-0.600880662648489
VDAC1,-0.7241589630474792
VDR,-0.6313298223058947
VEGFA,0.0563220956567818
VEGFC,-0.2616585861011098
VENTXP3,-0.7241589630474792
VENTXP7,-0.83370462769801
VHL,-0.600880662648489
VKORC1,-0.729375423268933
VLDLR,-0.7241589630474792
VLDLR-AS1,-0.7241589630474792
VN1R86P,-0.7241589630474792
VN2R20P,-0.7241589630474792
VOPP1,-0.7241589630474792
VPS13A,-0.2585546164033702
VPS33A,-0.30353020296711164
VPS4B,-0.6313298223058947
VTN,-0.21132595518782496
VWA2,-0.7241589630474792
VWF,0.10761693477056244
WAS,-0.5882973688399827
WASF2,-0.7241589630474792
WASHC5,-0.600880662648489
WBS2,-0.21132595518782496
WBSCR22,-0.024538863437767216
WDFY1,-0.7241589630474792
WDHD1,-0.3034492896799361
WDR19,-0.024538863437767216
WDR34,-0.2616585861011098
WDR35,-0.2616585861011098
WDR36,-0.7241589630474792
WDR60,-0.2616585861011098
WDTC1,-0.638227462076644
WFS1,-0.13182235032468498
WG,0.0563220956567818
WIPF1,-0.2686230295282266
WIPI2,-0.7241589630474792
WISP3,-0.2616585861011098
WNK1,0.0563220956567818
WNK2,-0.7241589630474792
WNT11,-0.7226370087215657
WNT3,-0.7241589630474792
WNT4,-0.3034492896799361
WNT5A,-0.7241589630474792
WNT7A,-0.2616585861011098
WRN,-0.600880662648489
WT1,-0.83370462769801
WWOX,-0.7241589630474792
WWP2,-0.7241589630474792
XBP1,-0.7186984253567977
XBP1P1,-0.6313298223058947
XIAP,-0.3034492896799361
XIRP2,-0.7241589630474792
XPA,-0.600880662648489
XPC,-0.600880662648489
XPNPEP3,-0.35322613379276624
XPO7,-0.7241589630474792
XRCC1,-0.07073352053724387
XRCC3,-0.7226370087215657
XRCC4,-0.31832085832836376
YES1,-0.7241589630474792
YPEL5,-0.600880662648489
YWHAE,-0.21132595518782496
YWHAG,-0.6313298223058947
YWHAZ,-0.37175773397701084
ZAP70,-0.83370462769801
ZBED1P1,-0.7241589630474792
ZBTB7C,-0.6313298223058947
ZC2HC1A,-0.7241589630474792
ZC3H12A,-0.7241589630474792
ZC3H12C,-0.7241589630474792
ZC3H3,-0.7241589630474792
ZFAT,-0.7241589630474792
ZFHX3,-0.7241589630474792
ZFP64,-0.7241589630474792
ZFYVE26,-0.600880662648489
ZMYND11,-0.7241589630474792
ZNF385B,-0.7226370087215657
ZNF415,0.0563220956567818
ZNF592,-0.83370462769801
ZNF596,-0.600880662648489
ZNF645,-0.2585546164033702
ZNF664-FAM101A,-0.7241589630474792
ZNF701,-0.35322613379276624
ZNF784,-0.7241589630474792
ZNF83,-0.7241589630474792
ZNF848P,-0.7241589630474792
ZNF85,-0.21132595518782496
ZWINT,-0.7241589630474792
rs10036748,-0.11378164600453868
rs1036935,-0.044869343523860294
rs10508503,-0.2585546164033702
rs10812610,-0.83370462769801
rs11071559,-0.37506576263153263
rs1136001,-0.2616585861011098
rs1360517,-0.3034492896799361
rs1648707,-0.2585546164033702
rs17410015,-0.2616585861011098
rs17706439,-0.600880662648489
rs2237878,0.0563220956567818
rs2383378,-0.7241589630474792
rs2665390,-0.024538863437767216
rs2736990,-0.21132595518782496
rs3827730,-0.6313298223058947
rs4248154,-0.2616585861011098
rs4345115,-0.2616585861011098
rs4569005,-0.2616585861011098
rs4712653,-0.11378164600453868
rs4728142,-0.6313298223058947
rs5771069,-0.37506576263153263
rs633715,0.0563220956567818
rs6496932,0.0563220956567818
rs7140150,0.0563220956567818
rs7554607,0.0563220956567818
rs8099917,-0.37506576263153263
