Gene,Mean Difference in -log(BH)
TRK-CTT1-2,-0.7241589630474792
TRNE,-0.83370462769801
TRNF,-0.4280388408436869
TRNH,-0.4280388408436869
TRNK,-0.7871398346881058
TRNL1,-0.4280388408436869
TRNN,-0.83370462769801
TRNQ,-0.4280388408436869
TRNS1,-0.4280388408436869
TRNS2,-0.4280388408436869
TRNW,-0.4280388408436869
TRPC3,-0.7241589630474792
TRPC4,-0.7226370087215657
TRPC6,-0.83370462769801
TRPM4,-0.2585546164033702
TRPS1,-0.600880662648489
TRPV1,-0.2757806966405797
TRPV4,-0.600880662648489
TRPV5,-0.2585546164033702
TSC1,-0.2616585861011098
TSC2,-0.2616585861011098
TSLP,-0.024538863437767216
TSPAN10,-0.7241589630474792
TSPO,-0.7226370087215657
TTBK2,-0.600880662648489
TTF1,-0.024538863437767216
TTLL12,-0.600880662648489
TTLL6,-0.7241589630474792
TTN,-0.2585546164033702
TTPA,-0.642991342103656
TTR,-0.600880662648489
TUBA8,-0.2585546164033702
TUBB,-0.5582290920130063
TUBB1,-0.6096428544962943
TUBB3,-0.600880662648489
TUBGCP2,-0.7241589630474792
TWIST1,0.34378280057691296
TWNK,-0.600880662648489
TXN,-0.578716092642414
TXN2,-0.5882973688399827
TXNIP,-0.3034492896799361
TXNRD1,-0.730381798432505
TXNRD2,-0.7241589630474792
TXNRD3,-0.7241589630474792
TYK2,-0.23342320778390124
TYMP,-0.36313231494699516
TYMS,-0.36313231494699516
UACA,-0.600880662648489
UBA52P6,-0.7241589630474792
UBAC1,-0.5881860122576066
UBAC2,-0.5830965810349039
UBAP1,-0.7241589630474792
UBE2T,-0.2391571305469855
UBR1,-0.3139828990677706
UCHL1,-0.600880662648489
UCN3,-0.024538863437767216
UCP1,-0.31832085832836376
UCP2,-0.5881860122576066
UCP3,-0.7241589630474792
UFD1,-0.21132595518782496
UGT1A1,-0.5881860122576066
UGT1A7,-0.35322613379276624
UGT2B7,-0.600880662648489
UGT8,-0.35322613379276624
UNC13C,-0.600880662648489
UNC13D,-0.3034492896799361
UPK3A,-0.600880662648489
UROD,-0.2585546164033702
UROS,-0.23342320778390124
USB1,-0.07073352053724387
USF1,-0.3034492896799361
USP14,-0.35322613379276624
USP7,-0.7241589630474792
UTP20,-0.600880662648489
UTS2,-0.7241589630474792
UTS2R,-0.7241589630474792
VAMP8,-0.7241589630474792
VASP,-0.024538863437767216
VCAM1,-0.3660805758894655
VCAN,-0.7241589630474792
VCP,-0.03265635356749569
VDAC2,-0.7241589630474792
VDR,-0.37258327773635663
VEGFA,-0.33852870616208924
VEGFB,-0.7241589630474792
VEGFC,-0.2616585861011098
VGF,-0.11378164600453868
VHL,-0.7871398346881058
VIM,-0.06499159402897571
VIM2P,-0.024538863437767216
VIP,-0.07304062489163274
VKORC1,-0.6699559236209714
VLDLR,-0.27495843933134617
VMP1,-0.35322613379276624
VPS13A,-0.600880662648489
VPS45,-0.21132595518782496
VPS4B,-0.6313298223058947
VPS51,-0.7241589630474792
VTN,-0.83370462769801
VWF,-0.5094307121081558
WARS,-0.7241589630474792
WARS2,-0.7241589630474792
WAS,-0.24550315742595927
WASHC5,-0.600880662648489
WBSCR22,-0.024538863437767216
WDR1,-0.3833093387827913
WDR12,-0.7241589630474792
WDR19,-0.06827755339778033
WDR26,0.34378280057691296
WDR34,-0.2616585861011098
WDR35,-0.2616585861011098
WDR36,-0.7241589630474792
WDR60,-0.2616585861011098
WDR73,-0.83370462769801
WDTC1,-0.638227462076644
WFS1,-0.16839400856172937
WIPF1,-0.24550315742595927
WISP3,-0.2616585861011098
WNK1,-0.2686230295282266
WNK2,-0.35322613379276624
WNT11,-0.600880662648489
WNT4,-0.08408153870294933
WNT5A,-0.2585546164033702
WNT7A,-0.2616585861011098
WRAP53,-0.21132595518782496
WRN,-0.7226370087215657
XBP1,-0.6313298223058947
XBP1P1,-0.6313298223058947
XDH,-0.2733778315207197
XIAP,-0.2530007969818752
XK,-0.600880662648489
XPA,-0.600880662648489
XPC,-0.600880662648489
XPNPEP3,-0.35322613379276624
XPR1,-0.07073352053724387
XRCC1,-0.3976695832296136
XRCC2,-0.21132595518782496
XRCC3,-0.7226370087215657
XRCC4,-0.31832085832836376
YAP1,-0.7241589630474792
YARS,-0.600880662648489
YBX1,-0.7241589630474792
YPEL5,-0.600880662648489
YTHDF3,-0.7241589630474792
YWHAG,-0.6313298223058947
YWHAZ,-0.5881860122576066
YY1AP1,-0.7241589630474792
ZAP70,-0.024538863437767216
ZBTB17,-0.600880662648489
ZBTB24,-0.024538863437767216
ZC3H12A,-0.024538863437767216
ZC3HC1,-0.7241589630474792
ZFHX3,-0.7241589630474792
ZFPM1,-0.21132595518782496
ZFYVE26,-0.600880662648489
ZMPSTE24,-0.3034492896799361
ZNF202,-0.7241589630474792
ZNF385B,-0.600880662648489
ZNF536,-0.7241589630474792
ZNF592,-0.83370462769801
ZNF596,-0.600880662648489
ZNF627,-0.7241589630474792
ZNF645,-0.2585546164033702
ZNHIT3,-0.2616585861011098
ZPR1,-0.3034492896799361
ZRANB3,-0.6313298223058947
rs10036748,-0.11378164600453868
rs1036935,-0.044869343523860294
rs10508503,-0.2585546164033702
rs10812610,-0.83370462769801
rs11071559,-0.37506576263153263
rs1136001,-0.2616585861011098
rs1360517,-0.3034492896799361
rs1648707,-0.2585546164033702
rs17410015,-0.2616585861011098
rs17706439,-0.600880662648489
rs2237878,0.0563220956567818
rs2383378,-0.7241589630474792
rs2665390,-0.024538863437767216
rs2736990,-0.21132595518782496
rs3827730,-0.6313298223058947
rs4248154,-0.2616585861011098
rs4345115,-0.2616585861011098
rs4569005,-0.2616585861011098
rs4712653,-0.11378164600453868
rs4728142,-0.6313298223058947
rs5771069,-0.37506576263153263
rs633715,0.0563220956567818
rs6496932,0.0563220956567818
rs7140150,0.0563220956567818
rs7554607,0.0563220956567818
rs8099917,-0.37506576263153263
